411.000000,-26.719703,24.749950
412.000000,-24.755450,19.899568
413.000000,-25.925922,22.431098
414.000000,-30.345491,22.964918
415.000000,-28.768717,20.740662
416.000000,-20.304554,21.085159
417.000000,-28.059093,24.909541
418.000000,-25.677412,24.304464
419.000000,-29.816296,27.723783
420.000000,-23.957111,26.352297
421.000000,-26.485087,21.584847
422.000000,-27.794963,21.229505
423.000000,-23.582948,24.573524
424.000000,-28.378083,20.989369
425.000000,-25.881201,23.722247
426.000000,-24.528386,21.679341
427.000000,-23.943748,21.287853
428.000000,-24.277628,20.062731
429.000000,-22.232362,17.245314
430.000000,-23.134561,9.928359
431.000000,13.233343,-142.980083
432.000000,-29.090233,37.415998
433.000000,-24.622746,29.607791
434.000000,-25.323988,25.939501
435.000000,-24.488443,25.143148
436.000000,-24.946499,24.431630
437.000000,-25.228517,22.324040
438.000000,-27.906766,23.840262
439.000000,-21.974368,23.063277
440.000000,-27.401464,23.958261
441.000000,-25.016594,23.793315
442.000000,-21.055435,20.750370
443.000000,-25.815572,18.117209
444.000000,-23.467910,23.918639
445.000000,-25.027658,22.489786
446.000000,-20.754110,28.901088
447.000000,-28.486888,23.894352
448.000000,-27.154071,21.794140
449.000000,-23.110446,24.804124
450.000000,-23.519429,26.552634
451.000000,-22.944789,21.074308
452.000000,-23.424679,23.782943
453.000000,-22.023799,18.672679
454.000000,-22.718492,21.144772
455.000000,-27.181235,22.330748
456.000000,-26.297494,19.951217
457.000000,-17.655604,19.017103
458.000000,-24.638553,23.778759
459.000000,-22.433486,23.017104
460.000000,-26.258702,27.186582
461.000000,-20.654491,25.525475
462.000000,-23.618351,21.220350
463.000000,-25.162274,20.943353
464.000000,-20.524993,23.912733
465.000000,-25.746941,21.177140
466.000000,-23.154258,23.846382
467.000000,-22.084298,22.102103
468.000000,-21.549695,22.170099
469.000000,-22.117863,21.911363
470.000000,-20.558136,20.567403
471.000000,-22.878952,18.071617
472.000000,-17.345508,-50.147204
473.000000,-23.106378,24.556630
474.000000,-20.307401,22.452789
475.000000,-21.593887,20.801653
476.000000,-20.950081,20.804892
477.000000,-21.508661,20.733769
478.000000,-22.080433,18.972182
479.000000,-24.774321,21.041802
480.000000,-18.980159,19.735738
481.000000,-24.221831,21.481195
482.000000,-22.108164,21.307751
483.000000,-18.394976,17.888332
484.000000,-23.414712,15.616459
485.000000,-20.462398,21.009140
486.000000,-22.225840,19.855077
487.000000,-16.976247,25.934372
488.000000,-25.215035,22.303941
489.000000,-24.573741,20.006239
490.000000,-20.256260,22.473165
491.000000,-20.319364,24.572885
492.000000,-20.393226,19.172554
493.000000,-20.521370,21.954801
494.000000,-19.720789,16.679056
495.000000,-19.965552,19.023430
496.000000,-24.359565,20.876924
497.000000,-24.188679,18.486977
498.000000,-15.583116,16.228987
499.000000,-21.683240,21.758729
500.000000,-19.644214,20.827798
501.000000,-23.031363,25.672433
502.000000,-17.668126,23.723428
503.000000,-20.987305,19.880059
504.000000,-22.758644,19.669844
505.000000,-17.727674,22.109060
506.000000,-23.232875,20.141498
507.000000,-20.519645,22.589040
508.000000,-19.646454,20.934562
509.000000,-19.040810,21.097530
510.000000,-19.605111,21.224995
511.000000,-18.122839,20.218109
512.000000,-20.642581,19.360691
513.000000,-23.949747,-46.660426
514.000000,-20.536587,20.137516
515.000000,-17.910841,19.281586
516.000000,-19.287086,18.277186
517.000000,-18.616725,18.408142
518.000000,-19.116264,18.575620
519.000000,-19.883295,16.926686
520.000000,-22.490296,19.380826
521.000000,-16.878786,17.420939
522.000000,-21.803354,19.868937
523.000000,-19.925507,19.668646
524.000000,-16.499701,15.836381
525.000000,-21.756175,13.899709
526.000000,-18.262115,18.757961
527.000000,-20.194063,17.841993
528.000000,-13.986677,23.388120
529.000000,-22.484775,21.148024
530.000000,-22.547972,18.777581
531.000000,-18.046021,20.652309
532.000000,-17.693045,23.019787
533.000000,-18.385111,17.769185
534.000000,-18.148113,20.578815
535.000000,-17.965022,15.208349
536.000000,-17.792266,17.340709
537.000000,-21.999617,19.843415
538.000000,-22.530238,17.585084
539.000000,-14.180155,13.998183
540.000000,-19.317728,20.125896
541.000000,-17.441411,19.026090
542.000000,-20.279826,24.480127
543.000000,-15.144943,22.278425
544.000000,-18.741422,18.940386
545.000000,-20.736371,18.862989
546.000000,-15.373308,20.724337
547.000000,-21.042365,19.562144
548.000000,-18.217932,21.817195
549.000000,-17.507070,20.307093
550.000000,-16.794626,20.602705
551.000000,-17.255175,21.203546
552.000000,-15.711627,20.732339
553.000000,-17.950355,22.206386
554.000000,-34.032565,-76.854663
555.000000,-19.186077,15.388917
556.000000,-16.354239,16.074501
557.000000,-17.663839,15.844159
558.000000,-16.912265,16.168164
559.000000,-17.290085,16.605257
560.000000,-18.216315,15.123673
561.000000,-20.672433,17.995609
562.000000,-15.318098,15.426124
563.000000,-19.825479,18.538174
564.000000,-18.153094,18.388425
565.000000,-15.061514,14.200345
566.000000,-20.538248,12.649684
567.000000,-16.585419,16.925636
568.000000,-18.662429,16.268500
569.000000,-11.550706,21.134360
570.000000,-20.062859,20.305541
571.000000,-20.815655,18.033676
572.000000,-16.220510,19.330915
573.000000,-15.391689,21.919106
574.000000,-16.656418,16.931086
575.000000,-16.038015,19.769546
576.000000,-16.471384,14.430263
577.000000,-15.917900,16.328943
578.000000,-19.813223,19.502508
579.000000,-20.993227,17.582086
580.000000,-13.102241,12.774839
581.000000,-17.211049,19.409775
582.000000,-15.478551,18.234479
583.000000,-17.643483,24.327073
584.000000,-12.687952,22.033141
585.000000,-16.437294,19.392137
586.000000,-18.588484,19.713029
587.000000,-12.897667,21.209603
588.000000,-18.523400,21.200203
589.000000,-15.473931,23.734166
590.000000,-14.716966,23.047034
591.000000,-13.601101,24.466891
592.000000,-13.408446,27.243194
593.000000,-10.730417,30.840748
594.000000,-9.180480,46.034308
595.000000,-108.309040,-324.925203
596.000000,-23.959929,-8.109159
597.000000,-18.299593,2.666986
598.000000,-18.598259,6.212122
599.000000,-17.314656,8.244515
600.000000,-17.275612,9.839278
601.000000,-18.169708,9.138701
602.000000,-20.302755,12.842898
603.000000,-15.203284,9.996854
604.000000,-19.150664,13.922874
605.000000,-17.603910,14.039919
606.000000,-14.859182,9.664949
607.000000,-20.516637,8.625899
608.000000,-16.187503,12.331395
609.000000,-18.387877,11.976092
610.000000,-10.459117,16.021083
611.000000,-18.754747,16.562446
612.000000,-20.167612,14.515456
613.000000,-15.587934,15.210153
614.000000,-14.260505,17.888691
615.000000,-16.070440,13.173445
616.000000,-15.091018,15.925088
617.000000,-16.168128,10.606327
618.000000,-15.329848,12.095461
619.000000,-18.850203,15.749441
620.000000,-20.665186,14.139758
621.000000,-13.506162,7.994105
622.000000,-16.641612,14.733628
623.000000,-15.148724,13.203810
624.000000,-16.659311,19.505491
625.000000,-11.987510,16.735958
626.000000,-15.951029,14.314896
627.000000,-18.413509,14.483972
628.000000,-12.704292,14.806655
629.000000,-18.469673,14.933432
630.000000,-15.602197,16.395647
631.000000,-15.332344,14.620525
632.000000,-14.651224,14.217493
633.000000,-15.178933,14.179917
634.000000,-14.240200,11.631137
635.000000,-18.022341,7.865972
636.000000,1.412814,67.720454
637.000000,-13.995857,21.617244
638.000000,-12.594828,17.365280
639.000000,-14.345174,15.859277
640.000000,-13.807659,15.114145
641.000000,-14.099436,15.140656
642.000000,-15.457403,13.437111
643.000000,-17.579243,16.689590
644.000000,-13.086250,12.665289
645.000000,-16.615037,16.597997
646.000000,-15.314868,16.455140
647.000000,-13.085889,11.491666
648.000000,-19.007747,10.636424
649.000000,-14.493664,13.440075
650.000000,-16.879694,13.150447
651.000000,-8.312977,16.029358
652.000000,-16.220985,17.698125
653.000000,-18.269624,15.878463
654.000000,-13.827995,15.894655
655.000000,-11.999116,18.502609
656.000000,-14.310863,14.076862
657.000000,-12.974343,16.680692
658.000000,-14.678119,11.469431
659.000000,-13.615874,12.526120
660.000000,-16.649334,16.640760
661.000000,-18.983890,15.543486
662.000000,-12.722561,8.279778
663.000000,-14.856182,15.098747
664.000000,-13.568539,13.390212
665.000000,-14.294300,20.014010
666.000000,-9.806188,17.057962
667.000000,-13.790793,15.207716
668.000000,-16.389602,15.727792
669.000000,-10.570745,15.430128
670.000000,-16.131391,16.430515
671.000000,-13.129173,17.868706
672.000000,-12.853384,16.502425
673.000000,-11.887251,16.526769
674.000000,-11.862514,17.503145
675.000000,-10.083109,16.738375
676.000000,-10.730420,19.637109
677.000000,-31.700940,-9.901518
678.000000,-16.676059,12.496797
679.000000,-13.465320,12.274484
680.000000,-14.486181,12.445194
681.000000,-13.604522,12.360914
682.000000,-13.546220,12.876412
683.000000,-14.905495,11.576712
684.000000,-16.643373,15.360678
685.000000,-12.591497,10.964255
686.000000,-15.461710,15.396538
687.000000,-14.207456,15.491659
688.000000,-12.399021,10.377511
689.000000,-18.450982,10.063653
690.000000,-13.770953,12.219374
691.000000,-16.259008,12.238587
692.000000,-7.135738,14.024253
693.000000,-14.398477,16.877941
694.000000,-16.943350,15.556075
695.000000,-12.675957,15.071748
696.000000,-10.288990,17.644360
697.000000,-12.992014,13.678455
698.000000,-11.253596,16.203521
699.000000,-13.509426,11.286339
700.000000,-12.253388,11.973929
701.000000,-14.668884,16.558514
702.000000,-17.356996,16.174980
703.000000,-12.116557,8.035726
704.000000,-13.230590,14.877354
705.000000,-12.110812,13.091526
706.000000,-11.936983,20.023677
707.000000,-7.537802,16.996527
708.000000,-11.362013,15.827752
709.000000,-13.928784,16.893873
710.000000,-7.940581,16.139618
711.000000,-12.999864,18.192490
712.000000,-9.602945,19.899571
713.000000,-8.913061,19.349610
714.000000,-7.074509,20.386582
715.000000,-5.435582,23.372284
716.000000,-0.591938,26.569151
717.000000,9.987480,44.168719
718.000000,-106.570109,-108.916851
719.000000,-29.028203,-5.755743
720.000000,-20.091663,1.519926
721.000000,-18.869149,4.718182
722.000000,-16.877504,6.019070
723.000000,-15.988186,7.440491
724.000000,-17.019861,6.851502
725.000000,-18.101690,11.354220
726.000000,-14.398903,6.807091
727.000000,-16.454730,11.757890
728.000000,-15.102286,12.196670
